0,87.4855669629535
0.0001,86.4681165246753
0.0002,82.6322575338171
0.0003,82.2953826818836
0.0004,80.0362730835378
0.0005,77.1590927031514
0.0006,75.4626291136164
0.0007,73.6504229330529
0.0008,73.0032903856963
0.0009,70.2719260750795
0.001,65.8252415676937
0.0011,65.5681858719278
0.0012,61.8947023815322
0.0013,58.9047428704424
0.0014,56.6181599148462
0.0015,53.4094575187682
0.0016,50.6422809594535
0.0017,48.6000499041643
0.0018,45.6818974659625
0.0019,42.7845560444233
0.002,39.4855570505345
0.0021,35.5927276947384
0.0022,33.5748503241469
0.0023,31.0275224310963
0.0024,27.432731267208
0.0025,24.6613121164839
0.0026,21.4397526534922
0.0027,17.8307822921303
0.0028,15.0113568604518
0.0029,11.3363945457381
0.003,9.03441117974905
0.0031,4.87938225377631
0.0032,1.78457600873994
0.0033,-1.22192821268189
0.0034,-5.43504000840469
0.0035,-6.40202358670907
0.0036,-10.1259773872511
0.0037,-13.8345400167729
0.0038,-15.9340845217329
0.0039,-20.6269623389335
0.004,-22.9631319317313
0.0041,-26.1604298520263
0.0042,-28.9884346027569
0.0043,-32.0703566538083
0.0044,-35.6983364358889
0.0045,-38.2753239662586
0.0046,-41.2939761477285
0.0047,-43.8108794937199
0.0048,-46.4563898433877
0.0049,-49.2889767807204
0.005,-53.0701835044475
0.0051,-55.3395034753956
0.0052,-58.6648075499155
0.0053,-61.2333255737266
0.0054,-63.2392359434396
0.0055,-64.9670145940234
0.0056,-68.5460390234653
0.0057,-70.3220721666459
0.0058,-72.8755201300037
0.0059,-74.3629653681476
0.006,-77.5307888352603
0.0061,-78.9446479109228
0.0062,-80.5718971784802
0.0063,-82.0966727091596
0.0064,-83.5831904908588
0.0065,-85.9310971229497
0.0066,-88.2550092138426
0.0067,-89.3403340468513
0.0068,-90.8900382105375
0.0069,-90.5015230584364
0.007,-93.2186653158783
0.0071,-93.6732627470056
0.0072,-95.171073098772
0.0073,-95.5451618226844
0.0074,-97.1758511377312
0.0075,-98.1925689036074
0.0076,-98.7981201731934
0.0077,-98.3376622946934
0.0078,-99.067476620647
0.0079,-99.3824705493462
0.008,-98.798221774734
0.0081,-99.5105799470816
0.0082,-99.6309980580967
0.0083,-98.9251681597526
0.0084,-100.010372334657
0.0085,-99.0342477429874
0.0086,-98.617160399021
0.0087,-98.6877098749674
0.0088,-97.8750063225491
0.0089,-97.8757200730269
0.009,-97.0738937781911
0.0091,-95.5536978783993
0.0092,-94.2529546623127
0.0093,-92.236083867496
0.0094,-92.6896219550357
0.0095,-91.0047960970289
0.0096,-89.7927093206059
0.0097,-89.2720739051751
0.0098,-86.9707366745262
0.0099,-85.9829126088192
0.01,-82.894887655592
0.0101,-81.8972473602684
0.0102,-79.4640278133768
0.0103,-77.7786982838674
0.0104,-75.2805873823436
0.0105,-73.5900516264323
0.0106,-70.8324014712813
0.0107,-68.4257143216814
0.0108,-65.5892391730984
0.0109,-64.1227734085992
0.011,-62.6018836376963
0.0111,-59.3813895518236
0.0112,-55.6354751450337
0.0113,-54.1312875105561
0.0114,-50.3447171425379
0.0115,-47.9583121751848
0.0116,-44.4741552279648
0.0117,-43.3245876504666
0.0118,-39.5688690375666
0.0119,-37.1665474510367
0.012,-32.1629564566196
0.0121,-30.2191354295608
0.0122,-26.9175957550875
0.0123,-25.0708096763173
0.0124,-21.6674331147017
0.0125,-18.4171687955466
0.0126,-14.5418750658245
0.0127,-12.015831054208
0.0128,-8.30456123853097
0.0129,-6.46643592052072
0.013,-2.415649712122
0.0131,0.540143318606489
0.0132,3.34839921245116
0.0133,7.57361495930498
0.0134,10.6395172819791
0.0135,13.6856588625713
0.0136,16.1602198085421
0.0137,20.5365809165564
0.0138,23.2835878081258
0.0139,26.0848057773916
0.014,29.3563518007223
0.0141,32.2980795646667
0.0142,34.599129525243
0.0143,38.328721022545
0.0144,41.0026579919984
0.0145,43.8263125414382
0.0146,46.5864540592049
0.0147,49.6937350188284
0.0148,51.6944425721412
0.0149,55.8455462397622
0.015,58.2219271795609
0.0151,60.485751804257
0.0152,62.9547998970331
0.0153,64.9961241574922
0.0154,68.2717151423144
0.0155,69.9993454391299
0.0156,71.9403291742595
0.0157,75.1282929357409
0.0158,76.418204819087
0.0159,78.2378195105703
0.016,80.3089100322283
0.0161,81.871013012775
0.0162,83.4829060214737
0.0163,86.9596623096608
0.0164,88.0871252769389
0.0165,88.8925769504236
0.0166,89.5128812420039
0.0167,91.0346437995901
0.0168,92.621156930491
0.0169,94.252730223517
0.017,94.2361327671126
0.0171,94.6778772871412
0.0172,95.9576299372225
0.0173,97.5909857450945
0.0174,98.2657880635145
0.0175,98.8437246954221
0.0176,99.0004458022893
0.0177,99.5063085346095
0.0178,99.4309371665
0.0179,100.264182311084
0.018,99.2244949112847
0.0181,100.103915326823
0.0182,99.308484706149
0.0183,99.2960190361557
0.0184,99.3416925292323
0.0185,99.064450083267
0.0186,97.35565824793
0.0187,97.8162228219984
0.0188,96.6968210714901
0.0189,95.4265740127072
0.019,94.371673512413
0.0191,93.2870508363511
0.0192,92.0909014403583
0.0193,91.0187511064037
0.0194,89.7073293691283
0.0195,88.6653993392112
0.0196,87.4703157225678
0.0197,85.2739700088889
0.0198,83.1552556524108
0.0199,81.6936564651504
0.02,79.5125236839773
0.0201,76.8780207466837
0.0202,75.7781529196822
0.0203,73.3081196665271
0.0204,71.0143177092144
0.0205,68.9388873383318
0.0206,66.4892083213644
0.0207,63.5041278539216
0.0208,61.4409729596901
0.0209,58.9177866741643
0.021,56.1100082408159
0.0211,54.5230175149296
0.0212,50.4837134587408
0.0213,47.8691550763955
0.0214,44.9070470514335
0.0215,41.7955792996808
0.0216,39.3727704409607
0.0217,36.3820844241909
0.0218,34.2986653815924
0.0219,30.391574458826
0.022,26.9385570923086
0.0221,25.2004367378198
0.0222,21.9157050031894
0.0223,18.0530717450458
0.0224,14.2569492124761
0.0225,11.6114534262616
0.0226,8.57339871089641
0.0227,5.61065934023265
0.0228,2.16975071099026
0.0229,-0.647882843393394
0.023,-3.84748641700457
0.0231,-7.84917995868269
0.0232,-10.8810440868114
0.0233,-13.9554620642968
0.0234,-17.0033612130017
0.0235,-20.0568157001404
0.0236,-23.0190361403254
0.0237,-27.6489862230936
0.0238,-29.4471822067969
0.0239,-31.647668126831
0.024,-35.8091002602466
0.0241,-37.7678732600538
0.0242,-40.9729242607239
0.0243,-44.0365170586899
0.0244,-46.7699675637032
0.0245,-50.4470186296435
0.0246,-52.4673941989058
0.0247,-54.3328977489571
0.0248,-57.7396482592818
0.0249,-60.3661650174555
0.025,-63.2977318863564
0.0251,-65.434178244741
0.0252,-67.7276544336695
0.0253,-69.9809587418954
0.0254,-72.6452692592568
0.0255,-74.7507124646925
0.0256,-75.7038745257007
0.0257,-79.8412939861852
0.0258,-79.5088294501927
0.0259,-82.2795327988552
0.026,-83.6832243586272
0.0261,-86.6600350420277
0.0262,-87.6820275239537
0.0263,-89.0069721473805
0.0264,-90.0643119547332
0.0265,-92.4426656820672
0.0266,-92.6169701152956
0.0267,-94.6031447161124
0.0268,-94.9944546538215
0.0269,-95.6144302199306
0.027,-96.5745094928012
0.0271,-96.8835838880029
0.0272,-97.5023187122788
0.0273,-98.8074739437456
0.0274,-98.7298834496561
0.0275,-99.6137860561766
0.0276,-100.002555299005
0.0277,-99.0048847033492
0.0278,-99.5202203310738
0.0279,-99.5202098469277
0.028,-98.9148616841877
0.0281,-98.8417640970502
0.0282,-98.6159623816693
0.0283,-97.7024974273595
0.0284,-97.2907760100149
0.0285,-96.9627323639796
0.0286,-96.6580148883663
0.0287,-95.7738457471659
0.0288,-93.8942588293161
0.0289,-94.2496903068669
0.029,-92.3257228075284
0.0291,-92.0756423466072
0.0292,-89.2918997818876
0.0293,-87.9748645234271
0.0294,-86.9003325350785
0.0295,-85.3182195832212
0.0296,-84.7991183764631
0.0297,-81.4418187940966
0.0298,-80.9214784572033
0.0299,-79.0026309234494
0.03,-75.7474013651508
0.0301,-74.1303209070454
0.0302,-71.2412600442156
0.0303,-68.8219788741338
0.0304,-66.3690851595809
0.0305,-64.7046729383307
0.0306,-61.6157725185703
0.0307,-59.1878735269362
0.0308,-56.1401312655328
0.0309,-53.5268113904042
0.031,-50.5316613822003
0.0311,-48.1955167070777
0.0312,-45.3293375494815
0.0313,-41.8599862472038
0.0314,-40.5124679009629
0.0315,-36.7621678507307
0.0316,-34.1728465599326
0.0317,-30.7245317929081
0.0318,-27.1736119430346
0.0319,-24.018386544273
0.032,-21.8384922580039
0.0321,-18.4322355231559
0.0322,-14.9649879458603
0.0323,-11.9997415458247
0.0324,-8.52294430793234
0.0325,-5.30730965528591
0.0326,-2.82482971165327
0.0327,0.682714537669394
0.0328,2.82654505472591
0.0329,7.58256393122386
0.033,9.8090363838437
0.0331,12.6289088937536
0.0332,16.2024159303728
0.0333,18.7061545546965
0.0334,22.4973910940702
0.0335,25.3130442763057
0.0336,29.762241517352
0.0337,32.307093498937
0.0338,33.5263974811172
0.0339,37.996032499407
0.034,40.0373032054595
0.0341,43.5312281558879
0.0342,46.6248103963623
0.0343,49.7573169013012
0.0344,52.0361098848223
0.0345,55.6897915013018
0.0346,57.3263683745909
0.0347,60.3345358477072
0.0348,63.0512464462504
0.0349,65.2564005067405
0.035,68.0923097945516
0.0351,70.1853546477556
0.0352,71.927329555129
0.0353,73.6295389223338
0.0354,77.5895483811579
0.0355,78.4009540163269
0.0356,80.7102322039464
0.0357,82.8015423277537
0.0358,84.3369305922726
0.0359,85.4831790642342
0.036,87.2554806245903
0.0361,88.8872101305333
0.0362,91.0636405483148
0.0363,91.1842727210378
0.0364,93.2081532168079
0.0365,94.0728690929991
